"author","title","doi","journal","year","pages","volume","number","abstract","record_id","isbn","label","source","doi_clean"
"Klausberger M.Duerkop M.Haslacher H.Wozniak-Knopp G.Cserjan-Puschmann M.Perkmann T.Lingg N.Aguilar P. P.Laurent E.De Vos J.Hofner M.Holzer B.Stadler M.Manhart G.Vierlinger K.Egger M.Milchram L.Gludovacz E.Marx N.Köppl C.Tauer C.Beck J.Maresch D.Grünwald- Gruber C.Strobl F.Satzer P.Stadlmayr G.Vavra U.Huber J.Wahrmann M.Eskandary F.Breyer M. K.Sieghart D.Quehenberger P.Leitner G.Strassl R.Egger A. E.Irsara C.Griesmacher A.Hoermann G.Weiss G.Bellmann-Weiler R.Loeffler-Ragg J.Borth N.Strasser R.Jungbauer A.Hahn R.Mairhofer J.Hartmann B.Binder N. B.Striedner G.Mach L.Weinhäusel A.Dieplinger B.Grebien F.Gerner W.Binder C.
J.Grabherr R.","A comprehensive antigen production and characterisation study for easy-to- implement, specific and quantitative SARS-CoV-2 serotests","https://doi.org/10.1016/j.ebiom.2021.103348","",NA,NA,NA,NA,NA,"sr2_original_207",NA,"original_ft_exclude","original","10.1016/j.ebiom.2021.103348"
"Krishnamurthy H. K.Jayaraman V.Krishna K.Rajasekaran K. E.Wang T.Bei K.Rajasekaran J. J.Yaskin I.Rai A. J.Choung R. S.Murray J. A.","Antibody profiling and prevalence in US patients during the SARS-CoV2 pandemic","https://doi.org/10.1371/journal.pone.0242655","",NA,NA,NA,NA,NA,"sr2_original_208",NA,"original_ft_exclude","original","10.1371/journal.pone.0242655"
"Kruse Robert L.Huang YutingSmetana HeatherGehrie Eric A.Amukele Timothy K.Tobian Aaron A. R.Mostafa Heba H.Wang Zack Z.","A rapid, point-of-care red blood cell agglutination assay detecting antibodies against SARS-CoV-2","https://doi.org/10.1016/j.bbrc.2021.03.016","",NA,NA,NA,NA,NA,"sr2_original_209",NA,"original_ft_exclude","original","10.1016/j.bbrc.2021.03.016"
"Kubo S.Ohtake N.Miyakawa K.Jeremiah S. S.Yamaoka Y.Murohashi K.Hagiwara E.Mihara T.Goto A.Yamazaki E.Ogura T.Kaneko T.Yamanaka T.Ryo A.","Development of an Automated Chemiluminescence Assay System for Quantitative Measurement of Multiple Anti-SARS-CoV-2 Antibodies","doi: 10.3389/fmicb.2020.628281","",NA,NA,NA,NA,NA,"sr2_original_210",NA,"original_ft_exclude","original","10.3389/fmicb.2020.628281"
"Pegoraro M.Militello V.Salvagno G. L.Gaino S.Bassi A.Caloi C.Peretti A.Bizzego S.Poletto L.Bovo C.Lippi G.Lo
Cascio G.","Evaluation of three immunochromatographic tests in COVID-19 serologic diagnosis and their clinical usefulness","https://doi.org/10.1007/s10096-020-04040-1","",NA,NA,NA,NA,NA,"sr2_original_211",NA,"original_ft_exclude","original","10.1007/s10096-020-04040-1"
"Prendecki M.Clarke C.McKinnon T.Lightstone L.Pickering M. C.Thomas D. C.McAdoo S. P.Willicombe M.","SARS-CoV-2 Antibody Point-of-Care Testing in Dialysis and Kidney Transplant Patients With COVID-19","doi: 10.1016/j.xkme.2020.09.010","",NA,NA,NA,NA,NA,"sr2_original_212",NA,"original_ft_exclude","original","10.1016/j.xkme.2020.09.010"
"Van Elslande J.Houben E.Depypere M.Brackenier A.Desmet S.André E.Van Ranst M.Lagrou K.Vermeersch P.","Diagnostic performance of seven rapid IgG/IgM antibody tests and the Euroimmun IgA/IgG ELISA in COVID-19 patients","https://doi.org/10.1016/j.cmi.2020.05.023","",NA,NA,NA,NA,NA,"sr2_original_213",NA,"original_ft_exclude","original","10.1016/j.cmi.2020.05.023"
"Yun S.Ryu J. H.Jang J. H.Bae H.Yoo S. H.Choi A. R.Jo S. J.Lim J.Lee J.Ryu H.Cho
S. Y.Lee D. G.Lee J.Kim S. C.Park Y.
J.Lee H.Oh E. J.","Comparison of SARS-CoV-2 Antibody Responses and Seroconversion in COVID-19 Patients Using Twelve Commercial Immunoassays","https://doi.org/10.3343/alm.2021.41.6.577","",NA,NA,NA,NA,NA,"sr2_original_214",NA,"original_ft_exclude","original","10.3343/alm.2021.41.6.577"
"Zainol Rashid Z.Othman S. N.Abdul Samat
M. N.Ali U. K.Wong K. K.","Diagnostic performance of COVID-19 serology assays","PMID: 32342927","",NA,NA,NA,NA,NA,"sr2_original_215",NA,"original_ft_exclude","original",NA
"Zhao B.Che C.Wang W.Li N.Cunningham
B. T.","Single-step, wash-free digital immunoassay for rapid quantitative analysis of serological antibody against SARS-CoV-2 by photonic resonator absorption microscopy","https://doi.org/10.1016/j.talanta.2020.122004","",NA,NA,NA,NA,NA,"sr2_original_216",NA,"original_ft_exclude","original","10.1016/j.talanta.2020.122004"
"Zhou Jin-AnZeng Hao-LongDeng Ling- YanLi Hui-Jun","Clinical Performance of SARS-CoV-2 IgG and IgM Tests Using an Automated Chemiluminescent Assay","https://doi.org/10.1007/s11596-021-2349-7","",NA,NA,NA,NA,NA,"sr2_original_217",NA,"original_ft_exclude","original","10.1007/s11596-021-2349-7"
"Zhou X.","A novel one-step quick assay for detection of SARS-COV2 antibodies across
mammalian species","DOI 10.7717/peerj.11381","",NA,NA,NA,NA,NA,"sr2_original_218",NA,"original_ft_exclude","original","10.7717/peerj.11381"
"Zhou Y.Chen Y.Liu Y.Fang H.Huang X.Leng Y.Liu Z.Hou L.Zhang W.Lai W.Xiong Y.","Controlled copper in situ growth-amplified lateral flow sensors for sensitive, reliable, and field-deployable infectious disease diagnostics","https://doi.org/10.1016/j.bios.2020.112753","",NA,NA,NA,NA,NA,"sr2_original_219",NA,"original_ft_exclude","original","10.1016/j.bios.2020.112753"
"R. Agustina; A. F. Syam; F. Wirawan; I. S. Widyahening; A. J. Rahyussalim; Y. Yusra;
D. Rianda; E. Burhan; N. Salama; R.
Daulay; A. R. V. Halim; A. H. Shankar","Integration of symptomatic, demographical and diet-related comorbidities data with SARS-CoV-2 antibody rapid diagnostic tests during epidemiological surveillance: a cross-sectional study in Jakarta, Indonesia","http://dx.doi.org/10.1136/bmjopen-2020-047763","",NA,NA,NA,NA,NA,"sr2_original_220",NA,"original_ft_exclude","original","10.1136/bmjopen-2020-047763"
"Ahmadivand ArashGerislioglu BurakRamezani ZeinabKaushik AjeetManickam PandiarajGhoreishi S. Amir","Functionalized terahertz plasmonic metasensors: Femtomolar-level detection of SARS-CoV-2 spike proteins","https://doi.org/10.1016/j.bios.2021.112971","",NA,NA,NA,NA,NA,"sr2_original_221",NA,"original_ft_exclude","original","10.1016/j.bios.2021.112971"
"Amendola A.Sberna G.Lalle E.Colavita F.Castilletti C.Menchinelli G.Posteraro B.Sanguinetti M.Ippolito G.Bordi L.Capobianchi M. R.On Behalf Of Inmi Covid-Study Group","Saliva Is a Valid Alternative to Nasopharyngeal Swab in Chemiluminescence-Based Assay for Detection of SARS-CoV-2 Antigen","https://doi.org/10.3390/jcm10071471","",NA,NA,NA,NA,NA,"sr2_original_222",NA,"original_ft_exclude","original","10.3390/jcm10071471"
"Asai N.Sakanashi D.Ohashi W.Nakamura A.Kawamoto Y.Miyazaki N.Ohno T.Yamada A.Chida S.Shibata Y.Kato H.Shiota A.Hagihara M.Koita I.Yamagishi Y.Suematsu H.Ohta H.Mikamo H.","Efficacy and validity of automated quantitative chemiluminescent enzyme immunoassay for SARS-CoV-2 antigen test from saliva specimen in the diagnosis of COVID-19","https://doi.org/10.1016/j.jiac.2021.03.021","",NA,NA,NA,NA,NA,"sr2_original_223",NA,"original_ft_exclude","original","10.1016/j.jiac.2021.03.021"
"Barlev-Gross M.Weiss S.Ben-Shmuel A.Sittner A.Eden K.Mazuz N.Glinert I.Bar- David E.Puni R.Amit S.Kriger O.Schuster O.Alcalay R.Makdasi E.Epstein E.Noy- Porat T.Rosenfeld R.Achdout H.Mazor O.Israely T.Levy H.Mechaly A.","Spike vs nucleocapsid SARS-CoV-2 antigen detection: application in nasopharyngeal swab specimens","https://doi.org/10.1007/s00216-021-03298-4","",NA,NA,NA,NA,NA,"sr2_original_224",NA,"original_ft_exclude","original","10.1007/s00216-021-03298-4"
"Diao B.Wen K.Zhang J.Chen J.Han
C.Chen Y.Wang S.Deng G.Zhou H.Wu Y.","Accuracy of a nucleocapsid protein antigen rapid test in the diagnosis of SARS-CoV-2
infection","https://doi.org/10.1016/j.cmi.2020.09.057","",NA,NA,NA,NA,NA,"sr2_original_226",NA,"original_ft_exclude","original","10.1016/j.cmi.2020.09.057"
"Gili A.Paggi R.Russo C.Cenci E.Pietrella D.Graziani A.Stracci F.Mencacci A.","Evaluation of Lumipulse® G SARS-CoV-2 antigen assay automated test for detecting SARS-CoV-2 nucleocapsid protein (NP) in nasopharyngeal swabs for community and population screening","https://doi.org/10.1016/j.ijid.2021.02.098","",NA,NA,NA,NA,NA,"sr2_original_227",NA,"original_ft_exclude","original","10.1016/j.ijid.2021.02.098"
"Hirotsu Y.Maejima M.Shibusawa M.Amemiya K.Nagakubo Y.Hosaka K.Sueki H.Hayakawa M.Mochizuki H.Tsutsui T.Kakizaki Y.Miyashita Y.Omata M.","Analysis of a persistent viral shedding patient infected with SARS-CoV-2 by RT- qPCR, FilmArray Respiratory Panel v2.1, and antigen detection","https://doi.org/10.1016/j.jiac.2020.10.026","",NA,NA,NA,NA,NA,"sr2_original_228",NA,"original_ft_exclude","original","10.1016/j.jiac.2020.10.026"
"Hirotsu Y.Maejima M.Shibusawa M.Nagakubo Y.Hosaka K.Amemiya K.Sueki H.Hayakawa M.Mochizuki H.Tsutsui T.Kakizaki Y.Miyashita Y.Yagi
S.Kojima S.Omata M.","Comparison of automated SARS-CoV-2 antigen test for COVID-19 infection with
quantitative RT-PCR using 313 nasopharyngeal swabs, including from seven serially followed patients","https://doi.org/10.1016/j.ijid.2020.08.029","",NA,NA,NA,NA,NA,"sr2_original_229",NA,"original_ft_exclude","original","10.1016/j.ijid.2020.08.029"
"Kobayashi RyoMurai RyoseiMoriai MikakoNirasawa ShinyaYonezawa HitoshiKondoh TakashiSaeki MasachikaYakuwa YukiSato YukiKatayama YukiNakafuri HirotakaKitayama IkumiAsanuma KoichiFujiya YoshihiroTakahashi Satoshi","Evaluation of false positives in the SARS-CoV-2 quantitative antigen test","https://doi.org/10.1016/j.jiac.2021.06.019","",NA,NA,NA,NA,NA,"sr2_original_230",NA,"original_ft_exclude","original","10.1016/j.jiac.2021.06.019"
"Kiro Vandana VijayetaGupta AnkeshSingh ParulSharad NehaKhurana SurbhiPrakash S.Dar LalitMalhotra RajeshWig NaveetKumar ArvindTrikha AnjanMathur Purva","Evaluation of COVID-19 Antigen Fluorescence Immunoassay Test for Rapid Detection of SARS-CoV-2","DOI:10.4103/jgid.jgid_316_20","",NA,NA,NA,NA,NA,"sr2_original_231",NA,"original_ft_exclude","original","10.4103/jgid.jgid_316_20"
"Kumar K. KiranSampritha U. C.Maganty VandanaPrakash Akshata A.Basumatary JessicaAdappa KarishmaChandraprabha S.Neeraja T. G.Guru Prasad N. S.Preethi B.Gangasagara Suresh BabuSujatha Rathod B. L.","Pre-Operative SARS CoV-2 Rapid Antigen Test and Reverse Transcription Polymerase Chain Reaction: A conundrum in surgical decision making","DOI:10.4103/ijo.IJO_430_21","",NA,NA,NA,NA,NA,"sr2_original_232",NA,"original_ft_exclude","original","10.4103/ijo.IJO_430_21"
"Li J.Lin R.Yang Y.Zhao R.Song S.Zhou
Y.Shi J.Wang L.Song H.Hao R.","Multichannel Immunosensor Platform for the Rapid Detection of SARS-CoV-2 and
Influenza A(H1N1) Virus","https://doi.org/10.1021/acsami.1c05770","",NA,NA,NA,NA,NA,"sr2_original_233",NA,"original_ft_exclude","original","10.1021/acsami.1c05770"
"Li JiranLillehoj Peter B.","Microfluidic Magneto Immunosensor for Rapid, High Sensitivity Measurements of SARS-CoV-2 Nucleocapsid Protein in Serum","https://dx.doi.org/10.1021/acssensors.0c02561","",NA,NA,NA,NA,NA,"sr2_original_234",NA,"original_ft_exclude","original","10.1021/acssensors.0c02561"
"M. Ben Abdelhanin; D. M. Mvumbi; A.
Agathine; N. Nanos; S. Gidenne","Evaluation of the Elecsys SARS-CoV-2 antigen assay for the detection of SARS-CoV-
2 in nasopharyngeal swabs","https://doi.org/10.1016/j.jcv.2021.104991","",NA,NA,NA,NA,NA,"sr2_original_235",NA,"original_ft_exclude","original","10.1016/j.jcv.2021.104991"
"L. Jiménez-Añón; J. Barallat; V. González- Soler; E. Rufo Vicente; S. Martínez-
Couselo; G. Fernández-Rivas","Evaluation of the liaison xl automated sars-cov-2 antigen test","Embase ID Number L636561690","",NA,NA,NA,NA,NA,"sr2_original_236",NA,"original_ft_exclude","original",NA
"A. Marino; A. Bettinardi; G. Borrelli; G. Fiordalisi; G. Saveriampillai; P. Camossi;
G. Falocchi; F. Gimitelli; E. Pelamatti; V.
Maretti; L. Morandini; G. Bonetti","Evaluation of the elecsys sars-cov-2 antigen test","EMBASE | ID: covidwho-1733270","",NA,NA,NA,NA,NA,"sr2_original_237",NA,"original_ft_exclude","original",NA
"T. Mueller; J. Kompatscher; M. La Guardia","Diagnostic performance of the Elecsys SARS-CoV-2 antigen assay in the clinical routine of a tertiary care hospital: Preliminary results from a single-center evaluation","DOI: 10.1002/jcla.23906","",NA,NA,NA,NA,NA,"sr2_original_238",NA,"original_ft_exclude","original","10.1002/jcla.23906"
"A. Ren; D. Sohaei; A. Ulndreaj; O. D. Pons- Belda; A. Fernandez-Uriarte; I. Zacharioudakis; G. B. Sigal; M. Stengelin;
A. Mathew; C. Campbell; N. Padmanabhan; D. Romero; J. Joe; A. Soosaipillai; V. Kulasingam; T. Mazzulli; X.
A. Li; A. McGeer; E. P. Diamandis; I.
Prassas","Ultrasensitive assay for saliva-based SARS-CoV-2 antigen detection","https://doi.org/10.1515/cclm-2021-1142","",NA,NA,NA,NA,NA,"sr2_original_239",NA,"original_ft_exclude","original","10.1515/cclm-2021-1142"
"M. J. Ahava; S. Kurkela; S. Kuivanen; M.
Lappalainen; H. Jarva; A. J. Jääskeläinen","Detection of SARS-CoV-2 nucleocapsid antigen from serum can aid in timing of
COVID-19 infection","https://doi.org/10.1016/j.jviromet.2022.114469","",NA,NA,NA,NA,NA,"sr2_original_240",NA,"original_ft_exclude","original","10.1016/j.jviromet.2022.114469"
"A. Aita; D. Basso; S. Schiavon; L. Rossi; E. Franchin; R. Rigoli; A. Crisanti; M. Plebani","Comparison of the clinical performance of two SARS-CoV-2 antigen testing with rapid chemiluminescent immunoassays","Embase ID Number L637390187","",NA,NA,NA,NA,NA,"sr2_original_241",NA,"original_ft_exclude","original",NA
"V. T. Chu; N. G. Schwartz; M. A. P. Donnelly; M. R. Chuey; R. Soto; A. R. Yousaf; E. N. Schmitt-Matzen; S. Sleweon;
J. Ruffin; N. Thornburg; J. L. Harcourt; A. Tamin; G. Kim; J. M. Folster; L. J. Hughes;
S. Tong; G. Stringer; B. A. Albanese; S. E. Totten; M. M. Hudziec; S. R. Matzinger; E.
A. Dietrich; S. W. Sheldon; S. Stous; E. C. McDonald; B. Austin; M. E. Beatty; J. E. Staples; M. E. Killerby; C. H. Hsu; J. E.
Tate; H. L. Kirking; A. Matanock","Comparison of Home Antigen Testing With RT-PCR and Viral Culture During the Course of SARS-CoV-2 Infection","doi:10.1001/jamainternmed.2022.1827","",NA,NA,NA,NA,NA,"sr2_original_242",NA,"original_ft_exclude","original","10.1001/jamainternmed.2022.1827"
"S. J. Jo; S. H. Shin; J. Kim; S. Lee; J. Lee","Evaluation of the clinical performance of a magnetic force-assisted electrochemical
immunoassay for the detection of SARS-CoV-2 antigens","https://doi.org/10.1371/journal.pone.0258394","",NA,NA,NA,NA,NA,"sr2_original_243",NA,"original_ft_exclude","original","10.1371/journal.pone.0258394"
"M. D. Joshua; T. Thomas; B. B. Mitchell; Y. Yano; D. Julian; M. Charlene; T. George; T. Mona; C. Socheata; Z. Bowen; P. Jacqueline; N. Marilyn; C. Kylie; F. James;
C. Mike; A. W. Deborah","Assessment of twenty-two SARS-CoV-2 rapid antigen tests against SARS-CoV-2: A laboratory evaluation study","https://doi.org/10.1101/2021.12.15.21267691;","",NA,NA,NA,NA,NA,"sr2_original_244",NA,"original_ft_exclude","original","10.1101/2021.12.15.21267691"
"S. Kim; W. Choi","Performance of standard q covid-19 ag home test to detect sars-cov-2 within five
days of disease onset","Embase ID Number L636561836","",NA,NA,NA,NA,NA,"sr2_original_245",NA,"original_ft_exclude","original",NA
"B. Liu; Z. Wu; C. Liang; J. Lu; J. Li; L.
Zhang; T. Li; W. Zhao; Y. Fu; S. Hou; X. Tang; C. Li","Development of a Smartphone-Based Nanozyme-Linked Immunosorbent Assay for Quantitative Detection of SARS-CoV-2 Nucleocapsid Phosphoprotein in Blood","doi: 10.3389/fmicb.2021.692831","",NA,NA,NA,NA,NA,"sr2_original_246",NA,"original_ft_exclude","original","10.3389/fmicb.2021.692831"
"D. Loconsole; F. Centrone; C. Morcavallo;
S. Campanella; A. Sallustio; D. Casulli; M. Accogli; M. Chironna","The Challenge of Using an Antigen Test as a Screening Tool for SARS-CoV-2 Infection in an Emergency Department: Experience of a Tertiary Care Hospital in Southern Italy","https://doi.org/10.1155/2021/3893733","",NA,NA,NA,NA,NA,"sr2_original_247",NA,"original_ft_exclude","original","10.1155/2021/3893733"
"H. Nomoto; K. Yamamoto; G. Yamada; M. Suzuki; N. Kinoshita; J. Takasaki; A. Moriya; K. Maeda; M. Kimura; N. Ohmagari","Time-course evaluation of the quantitative antigen test for severe acute respiratory syndrome coronavirus 2: The potential contribution to alleviating isolation of COVID- 19 patients","https://doi.org/10.1016/j.jiac.2021.08.015","",NA,NA,NA,NA,NA,"sr2_original_248",NA,"original_ft_exclude","original","10.1016/j.jiac.2021.08.015"
"D. Nörz; F. Olearo; S. Perisic; M. F. Bauer;
E. Riester; T. Schneider; K. Schönfeld; T. Laengin; M. Lütgehetmann","Multicenter Evaluation of a Fully Automated High-Throughput SARS-CoV-2 Antigen Immunoassay","https://doi.org/10.1007/s40121-021-00510-x","",NA,NA,NA,NA,NA,"sr2_original_249",NA,"original_ft_exclude","original","10.1007/s40121-021-00510-x"
"A. Osterman; I. Badell; E. Basara; M. Stern; F. Kriesel; M. Eletreby; G. N. Öztan;
M. Huber; H. Autenrieth; R. Knabe; P. M. Späth; M. Muenchhoff; A. Graf; S. Krebs;
H. Blum; J. Durner; L. Czibere; C. Dächert;
L. Kaderali; H. M. Baldauf; O. T. Keppler","Impaired detection of omicron by SARS-CoV-2 rapid antigen tests","https://doi.org/10.1007/s00430-022-00730-z","",NA,NA,NA,NA,NA,"sr2_original_250",NA,"original_ft_exclude","original","10.1007/s00430-022-00730-z"
"A. Osterman; M. Iglhaut; A. Lehner; P. Späth; M. Stern; H. Autenrieth; M. Muenchhoff; A. Graf; S. Krebs; H. Blum; A. Baiker; N. Grzimek-Koschewa; U. Protzer;
L. Kaderali; H. M. Baldauf; O. T. Keppler","Comparison of four commercial, automated antigen tests to detect SARS-CoV-2 variants of concern","https://doi.org/10.1007/s00430-021-00719-0","",NA,NA,NA,NA,NA,"sr2_original_251",NA,"original_ft_exclude","original","10.1007/s00430-021-00719-0"
"A. Puyskens; E. Krause; J. Michel; C. M. Nübling; H. Scheiblauer; D. Bourquain; M. Grossegesse; R. Valusenko; V. M.  Corman; C. Drosten; K. Zwirglmaier; R. Wölfel; C. Lange; J. Kramer; J. Friesen; R. Ignatius; M. Müller; J. Schmidt-Chanasit; P.
Emmerich; L. Schaade; A. Nitsche","Establishment of a specimen panel for the decentralised technical evaluation of the
sensitivity of 31 rapid diagnostic tests for SARS-CoV-2 antigen, Germany, September 2020 to April 2021","doi: 10.2807/1560-7917.ES.2021.26.44.2100442","",NA,NA,NA,NA,NA,"sr2_original_252",NA,"original_ft_exclude","original","10.2807/1560-7917.ES.2021.26.44.2100442"
"R. Sabatino; L. A. Catapane; C. De Falco;
A. Petti; E. Tripaldelli; A. Annecchiarico; A. Petruzziello","Comparison between SARS-CoV-2 antigen immunoassay and real-time RT-PCR in 392 asymptomatic COVID-19 positive patients''","EMBASE | ID: covidwho-1733373","",NA,NA,NA,NA,NA,"sr2_original_254",NA,"original_ft_exclude","original",NA
"G. L. Salvagno; L. Pighi; S. De Nitto; G.
Lippi","Clinical performance of the Roche Elecsys SARS-CoV-2 antigen fully automated
electrochemiluminescence immunoassay","https://doi.org/10.1016/j.plabm.2022.e00265","",NA,NA,NA,NA,NA,"sr2_original_255",NA,"original_ft_exclude","original","10.1016/j.plabm.2022.e00265"
"S. Salvetti; F. Lavinia; N. Rosi; S. Vanni; L. Masotti; R. Tarquini; S. Guarducci; G. M. Rossolini; I. Montenora","A rapid and cost-effective diagnostic algorithm for the detection of SARS-CoV-2 infection in the emergency area by combining highly sensitive antigenic test and RT- PCR","https://doi.org/10.1016/j.diagmicrobio.2022.115727","",NA,NA,NA,NA,NA,"sr2_original_256",NA,"original_ft_exclude","original","10.1016/j.diagmicrobio.2022.115727"
"Bang; Y. M. Lee; J. W. Seo; D. Y. Kim; N.
R. Yun","Viable Severe Acute Respiratory Syndrome Coronavirus 2 Isolates Exhibit Higher Correlation With Rapid Antigen Assays Than Subgenomic RNA or Genomic RNA","doi: 10.3389/fmicb.2021.718497","",NA,NA,NA,NA,NA,"sr2_original_257",NA,"original_ft_exclude","original","10.3389/fmicb.2021.718497"
"G. Fernández-Rivas; J. Barallat; V. Gonzalez; S. Martinez; A. E. Bordoy; L. Jimenez; C. Casañ; I. Blanco","Analytical Performance of Quantitative DiaSorin Liaison SARS-COV-2 Antigen Test for the Asymptomatic Population","doi: 10.3389/fpubh.2021.788581","",NA,NA,NA,NA,NA,"sr2_original_258",NA,"original_ft_exclude","original","10.3389/fpubh.2021.788581"
